,O2Conc
853,298.21634581561324
854,182.75073388365453
855,188.42364547250236
856,450.68163487397095
857,618.4470159013506
858,777.3867947259803
859,424.8293477424367
860,454.9222650694506
861,60.99506165331159
862,244.80480525639808
863,260.0492447562863
864,454.80846868455205
865,519.9838855267221
866,252.80474781509997
867,215.25814132273584
868,291.29191788298806
869,266.8016778145688
870,325.7790973560426
871,225.83688724987474
872,716.3832107233438
873,259.7158382484813
874,376.3261543877461
875,327.7609845116629
876,411.48641413642434
877,615.2261276309265
878,425.18987694407605
879,177.66576474972015
880,187.53752816324334
881,427.4758521279233
882,288.16845553408126
883,147.63923051077415
884,636.2392997350647
885,303.9766248779304
886,253.3235049604354
887,420.3446722654795
888,360.01588274118876
889,893.7700652041708
890,225.83688724987474
891,328.69678385863585
892,207.64561754739853
893,819.2420707547593
894,202.16275557569364
895,327.6902569049076
896,363.1430619673884
897,494.00593625292953
898,407.51362674231234
899,395.0235759944366
900,237.4363244259169
901,181.2666021256221
902,287.06986101831455
903,204.9947931125585
904,417.1578302491059
905,374.5073867534319
906,166.11284597732336
907,384.03272094077977
908,306.9358436873816
909,554.7710722962609
910,550.0074121085372
911,378.2100163825389
912,107.28493230259622
913,166.91249213115736
914,760.0840403674338
915,340.7782464294175
916,327.7609845116629
917,784.9379446497677
918,126.73248952414286
919,146.05163586581412
920,226.4074363982252
921,408.81267612179664
922,462.4796381457797
923,311.18416392791045
924,271.05414008564077
925,389.51614605576776
926,259.1760466084298
927,336.22513070181594
928,508.27053896077757
929,353.8730407939482
930,364.20727934677586
931,399.95974536947756
932,282.93784593547645
933,439.10948625377114
934,324.87108343359813
935,171.66551665933497
936,6.853553686965896
937,404.7022147488636
938,219.98918910676198
939,333.5063013739091
940,279.0181309636972
941,233.65713191445113
942,82.66843226683932
943,228.92063678431177
944,450.68163487397095
945,427.6683781786151
946,205.90268924875758
947,332.770668601635
948,502.4201095187962
949,334.1645173337057
950,59.21938712974833
951,395.28347617226115
952,154.09232155830207
953,315.5987571173467
954,429.88993889167864
955,312.962965106207
956,168.83642357686475
957,422.2837432104908
958,358.5306085658441
959,232.60941902898463
960,302.42433613645767
961,283.1295646234666
962,233.65713191445113
963,165.2951417442664
964,317.0932393617216
965,608.6310268583153
966,398.47932314635557
967,575.7151498050047
968,330.6642027214642
969,172.3899987844116
970,317.0932393617216
971,287.600943537521
972,339.58134768754303
973,309.609231276289
974,271.05414008564077
975,601.823253345485
976,307.2978150314167
977,211.24560598657519
978,530.6712480408046
979,224.53998465939935
980,213.818162569648
981,171.45220090734637
982,708.1598909400942
983,549.3403044379053
984,323.63512610321834
985,297.80037670841836
986,168.02468603692554
987,159.8224286724849
988,594.7923513974159
989,256.3097610065485
990,235.99281576768684
991,200.20651801958348
992,458.87700812560126
993,280.71401592543407
994,523.5967263217595
995,558.8816178277232
996,682.0483382087021
997,248.0340141228241
998,287.33107139989875
999,167.6804302758235
1000,168.34599567405647
1001,423.9892456743669
1002,355.3456623696328
1003,182.94263967848326
1004,189.16065531344822
1005,233.65713191445113
1006,402.7130423888554
1007,243.08851377033938
1008,340.7782464294175
1009,575.8528439103216
1010,282.7521198497813
1011,242.28227443330982
1012,225.7315806965254
1013,443.99790589913977
1014,223.4675965379057
1015,287.600943537521
1016,388.27929110742696
1017,303.44240299224487
1018,267.3119353235199
1019,283.3275707038078
1020,271.05414008564077
1021,393.8343699624363
1022,296.4397122391007
1023,271.05414008564077
1024,660.9883284688482
1025,493.1774192405404
1026,282.7521198497813
1027,521.7967160001648
1028,387.85714492581087
1029,305.0997419579654
1030,142.20288873958143
1031,235.43668087590183
1032,721.2670681500626
1033,503.67426017841655
1034,215.4136788505244
1035,519.9838855267221
1036,275.0571144276777
1037,474.16738209509447
1038,363.73541250763026
1039,484.4319224932641
1040,482.13042061288303
1041,395.28347617226115
1042,175.35475558465677
1043,431.58826246815545
1044,263.1764620235093
1045,149.3476726028623
1046,275.25952892789866
1047,240.52180086829742
1048,258.3709551844251
1049,328.69678385863585
1050,382.56380374293093
1051,72.77059080989977
1052,395.37190435839364
1053,582.4992871403541
1054,263.2988940989893
1055,191.42256484212896
1056,525.5027593263052
1057,233.08806416674364
1058,169.3372960066556
1059,388.74007311330075
1060,750.7175297707257
1061,203.10091445917297
1062,225.03494845989644
1063,446.84641678435736
1064,351.717733234003
1065,292.3272419121575
1066,175.0026204860518
1067,523.7203958588567
1068,342.93034786273546
1069,353.28151619107837
1070,615.2261276309265
1071,243.6372778477497
1072,221.70941453965673
1073,328.69678385863585
1074,372.2815276822488
1075,372.52561439504365
1076,434.29886734425406
1077,223.166490861441
1078,213.54330421139795
1079,347.28780175828564
1080,421.2003074191068
1081,451.13062752442596
1082,170.371738096212
1083,20.18637301787462
1084,234.86261905642837
1085,243.20001699072708
1086,380.34356655194784
1087,91.02914529401303
1088,560.5945423045075
1089,275.1223855921981
1090,282.57210972140587
1091,356.25464400980087
1092,317.0932393617216
1093,98.2179046683612
1094,223.8632295461705
1095,364.7905714023524
1096,240.52180086829742
1097,209.06018561727515
1098,466.41910202202655
1099,127.28857882004311
1100,19.232370838530713
1101,271.05414008564077
1102,462.77780987198975
1103,234.20939224582804
1104,451.33716682564705
1105,276.5583940654085
1106,402.00430869920507
1107,233.08806416674364
1108,275.1223855921981
1109,296.62555475519946
1110,116.12459880741062
1111,537.3087034589911
1112,123.49653668125798
1113,507.401246621425
1114,317.8787272475399
1115,554.7710722962609
1116,406.2388483047588
1117,177.66576474972015
1118,324.87108343359813
1119,219.23158006676212
1120,255.1337201158026
1121,32.97605885538179
1122,245.25714789370528
1123,314.609066917492
1124,285.7348280874701
1125,275.33162743855263
1126,466.8440757692686
1127,243.6372778477497
1128,201.09523809129476
1129,304.5287655590968
1130,313.1396949739593
1131,263.050102271217
1132,305.69053464209304
1133,474.16738209509447
1134,886.6502973477635
1135,639.2748904957788
1136,154.5864260329334
1137,254.60904269451507
1138,414.26599492648756
1139,176.35291184640838
1140,118.13994976043607
1141,134.00922932468612
1142,253.75381163898888
1143,281.52480361344345
1144,454.68792936968106
1145,356.59831675322994
1146,613.596743368881
1147,349.9668633829581
1148,499.8938211073746
1149,356.25464400980087
1150,336.22513070181594
1151,426.0586571869673
1152,515.9371052210723
1153,673.9380122861322
1154,82.38578298664984
1155,98.91525190261574
1156,432.78714794092906
1157,384.2890973386243
1158,251.67050782100782
1159,206.05158457720933
1160,404.7022147488636
1161,116.35524052041876
1162,96.88344146198325
1163,289.09667292651955
1164,316.1847538198368
1165,485.10922558293146
1166,321.85091984621255
1167,341.0659709533543
1168,407.51362674231234
1169,527.5244665443068
1170,320.4046837600013
1171,219.23158006676212
1172,319.532952480158
1173,218.45115243069378
1174,694.4769811622567
1175,303.9766248779304
1176,603.9741467532266
1177,283.9625662329842
1178,486.57756737382164
1179,394.52681222275476
1180,275.1223855921981
1181,426.1791240269441
1182,234.86261905642837
1183,327.6902569049076
1184,141.21681203580394
1185,131.29945568812664
1186,544.7155084997931
1187,458.87700812560126
1188,234.20939224582804
1189,130.22375183171346
1190,118.06340627575962
1191,384.2890973386243
1192,418.2476500151257
1193,372.75039690517565
1194,745.7869943347977
1195,416.49467319678155
1196,395.37190435839364
1197,151.82953041931418
1198,167.6804302758235
1199,409.02282275036185
1200,275.646563233223
1201,262.037724768711
1202,432.32046091832285
1203,263.1764620235093
1204,562.2950784167155
1205,314.8873193486553
1206,391.73052746025036
1207,518.035914125529
